objectid,uuid,iiifthumburl,iiifurl,title,attribution,attributioninverted,displaydate,beginyear,endyear,visualbrowsertimespan,medium,classification,subclassification,visualbrowserclassification,accessionnum,width,height,maxpixels,artist_name,nationality,vis_nationality,artist_born,artist_died,art_style,art_theme,local_path
50383,f1e5a21b-263b-432f-85ba-903f19496b6c,"https://api.nga.gov/iiif/f1e5a21b-263b-432f-85ba-903f19496b6c/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/f1e5a21b-263b-432f-85ba-903f19496b6c,"Mandan Civil Chief, His Wife, and Child",George Catlin,"Catlin, George",1861/1869,1861.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.75,6265,4934,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50383.jpg
50386,a774ed82-89cf-4173-a89b-b684dd40eecb,"https://api.nga.gov/iiif/a774ed82-89cf-4173-a89b-b684dd40eecb/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/a774ed82-89cf-4173-a89b-b684dd40eecb,Riccarree Chief and His Wife,George Catlin,"Catlin, George",1861/1869,1861.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.78,6302,4921,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50386.jpg
50401,2aa7e330-30c9-4a53-a8fe-a40c63e323cf,"https://api.nga.gov/iiif/2aa7e330-30c9-4a53-a8fe-a40c63e323cf/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/2aa7e330-30c9-4a53-a8fe-a40c63e323cf,Ojibbeway Indians,George Catlin,"Catlin, George",1861/1869,1861.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.93,6247,4991,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50401.jpg
50404,ae4ebe90-eed0-47be-bbc3-c4d191ceaf2c,"https://api.nga.gov/iiif/ae4ebe90-eed0-47be-bbc3-c4d191ceaf2c/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ae4ebe90-eed0-47be-bbc3-c4d191ceaf2c,Two Saukie Chiefs and a Woman,George Catlin,"Catlin, George",1861/1869,1861.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.96,6267,4936,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50404.jpg
50405,59a6d410-ee64-4724-94a5-0aaddf8802d0,"https://api.nga.gov/iiif/59a6d410-ee64-4724-94a5-0aaddf8802d0/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/59a6d410-ee64-4724-94a5-0aaddf8802d0,The Running Fox on a Fine Horse - Saukie,George Catlin,"Catlin, George",1861/1869,1861.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.97,6295,4917,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50405.jpg
50408,95016c67-ce35-4459-ae97-781ead08d167,"https://api.nga.gov/iiif/95016c67-ce35-4459-ae97-781ead08d167/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/95016c67-ce35-4459-ae97-781ead08d167,Two Ottoe Chiefs and a Woman,George Catlin,"Catlin, George",1861/1869,1861.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.100,6020,4800,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50408.jpg
50414,70641e6c-f2c4-4018-8dde-9ca3c903c025,"https://api.nga.gov/iiif/70641e6c-f2c4-4018-8dde-9ca3c903c025/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/70641e6c-f2c4-4018-8dde-9ca3c903c025,Puncah Chief Surrounded by His Family,George Catlin,"Catlin, George",1861/1869,1861.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.106,6061,4765,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50414.jpg
50427,40657d7e-9d68-4a7a-a243-9c0a6f8f186f,"https://api.nga.gov/iiif/40657d7e-9d68-4a7a-a243-9c0a6f8f186f/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/40657d7e-9d68-4a7a-a243-9c0a6f8f186f,Osceola and Four Seminolee Indians,George Catlin,"Catlin, George",1861/1869,1861.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.119,7654,5978,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50427.jpg
50457,0a9e2730-388a-43c6-8713-e61f766e2f92,"https://api.nga.gov/iiif/0a9e2730-388a-43c6-8713-e61f766e2f92/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/0a9e2730-388a-43c6-8713-e61f766e2f92,Flathead Indians,George Catlin,"Catlin, George",1861,1861.0,1861.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.149,7560,5763,,"Catlin, George",American,American,1796.0,1872.0,,genre,/kaggle/working/nga_images/50457.jpg
50458,a22cc20b-5dac-46b3-a2de-1a51bccbe266,"https://api.nga.gov/iiif/a22cc20b-5dac-46b3-a2de-1a51bccbe266/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/a22cc20b-5dac-46b3-a2de-1a51bccbe266,Four Flathead Indians,George Catlin,"Catlin, George",1855/1869,1855.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.150,7711,5984,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50458.jpg
50459,1df1e604-3a6a-4427-a6a0-9f16a58581b3,"https://api.nga.gov/iiif/1df1e604-3a6a-4427-a6a0-9f16a58581b3/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/1df1e604-3a6a-4427-a6a0-9f16a58581b3,A Flathead Chief with His Family,George Catlin,"Catlin, George",1855/1869,1855.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.151,7658,6000,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50459.jpg
50495,36e15572-a551-4c53-8892-cbf7b46e844d,"https://api.nga.gov/iiif/36e15572-a551-4c53-8892-cbf7b46e844d/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/36e15572-a551-4c53-8892-cbf7b46e844d,Making Flint Arrowheads - Apachees,George Catlin,"Catlin, George",1855/1869,1855.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.187,7640,5956,,"Catlin, George",American,American,1796.0,1872.0,,genre,/kaggle/working/nga_images/50495.jpg
50619,30151967-18ae-40c7-bfc7-ef1f41713eb8,"https://api.nga.gov/iiif/30151967-18ae-40c7-bfc7-ef1f41713eb8/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/30151967-18ae-40c7-bfc7-ef1f41713eb8,Chief and Members of the Konza Tribe,George Catlin,"Catlin, George",1861/1869,1861.0,1869.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.311,10942,8590,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50619.jpg
50621,ff94144a-c675-48e2-8447-2eede974a7fd,"https://api.nga.gov/iiif/ff94144a-c675-48e2-8447-2eede974a7fd/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ff94144a-c675-48e2-8447-2eede974a7fd,"Omaha Chief, His Wife, and a Warrior",George Catlin,"Catlin, George",1861,1861.0,1861.0,1851 to 1875,oil on card mounted on paperboard,Painting,,painting,1965.16.313,10911,8568,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50621.jpg
50655,976516e2-138f-4a15-9eb1-301c001dcaee,"https://api.nga.gov/iiif/976516e2-138f-4a15-9eb1-301c001dcaee/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/976516e2-138f-4a15-9eb1-301c001dcaee,"The White Cloud, Head Chief of the Iowas",George Catlin,"Catlin, George",1844/1845,1844.0,1845.0,1826 to 1850,oil on canvas,Painting,,painting,1965.16.347,12921,15800,,"Catlin, George",American,American,1796.0,1872.0,,portrait,/kaggle/working/nga_images/50655.jpg
52228,8c0e57ec-5ee8-4fff-b303-6e34da2dc494,"https://api.nga.gov/iiif/8c0e57ec-5ee8-4fff-b303-6e34da2dc494/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/8c0e57ec-5ee8-4fff-b303-6e34da2dc494,The Artist's Dog Flèche,Henri de Toulouse-Lautrec,"Toulouse-Lautrec, Henri de",c. 1881,1881.0,1881.0,1876 to 1900,oil on wood,Painting,,painting,1970.17.84,6333,10661,,"Toulouse-Lautrec, Henri de",French,French,1864.0,1901.0,Post-Impressionist,animal,/kaggle/working/nga_images/52228.jpg
53140,12fe2768-f444-4d16-a86b-1ddc5bd01423,"https://api.nga.gov/iiif/12fe2768-f444-4d16-a86b-1ddc5bd01423/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/12fe2768-f444-4d16-a86b-1ddc5bd01423,Lady with a Dog,Henri de Toulouse-Lautrec,"Toulouse-Lautrec, Henri de",1891,1891.0,1891.0,1876 to 1900,oil on cardboard,Painting,,painting,1972.9.22,5650,7453,,"Toulouse-Lautrec, Henri de",French,French,1864.0,1901.0,Post-Impressionist,portrait,/kaggle/working/nga_images/53140.jpg
56394,ae178e46-9ba2-42d7-9da9-2b4ef49295c1,"https://api.nga.gov/iiif/ae178e46-9ba2-42d7-9da9-2b4ef49295c1/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/ae178e46-9ba2-42d7-9da9-2b4ef49295c1,Lady Borlase,Gerard Soest,"Soest, Gerard",c. 1672/1675,1672.0,1675.0,1651 to 1700,oil on canvas,Painting,,painting,1977.63.1,5479,6928,,"Soest, Gerard",Dutch,Dutch,1601.0,1681.0,Baroque,portrait,
57457,1837f815-beca-415c-82ef-d752fdb9e8fc,"https://api.nga.gov/iiif/1837f815-beca-415c-82ef-d752fdb9e8fc/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/1837f815-beca-415c-82ef-d752fdb9e8fc,Lady Cunliffe,John Hoppner,"Hoppner, John",1781/1782,1781.0,1782.0,1776 to 1800,oil on canvas,Painting,,painting,1979.65.1,5580,6750,,"Hoppner, John",British,British,1758.0,1810.0,,portrait,/kaggle/working/nga_images/57457.jpg
57458,372b95ba-9504-40ec-95db-fcef6d383755,"https://api.nga.gov/iiif/372b95ba-9504-40ec-95db-fcef6d383755/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/372b95ba-9504-40ec-95db-fcef6d383755,Two Nudes [obverse],Ernst Ludwig Kirchner,"Kirchner, Ernst Ludwig",1907,1907.0,1907.0,1901 to 1925,oil on canvas,Painting,,painting,1979.66.1.a,1753,5263,,"Kirchner, Ernst Ludwig",German,German,1880.0,1938.0,German Expressionist,figure,/kaggle/working/nga_images/57458.jpg
72165,c48960dd-ffe9-4602-9b5e-68802f699053,"https://api.nga.gov/iiif/c48960dd-ffe9-4602-9b5e-68802f699053/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/c48960dd-ffe9-4602-9b5e-68802f699053,The Chaperone,Thomas Eakins,"Eakins, Thomas",c. 1908,1908.0,1908.0,1901 to 1925,oil on canvas,Painting,,painting,1991.34.1,5231,6836,,"Eakins, Thomas",American,American,1844.0,1916.0,Realist,figure,/kaggle/working/nga_images/72165.jpg
75181,50755f47-e0c6-434f-95e4-9e6a69a89d38,"https://api.nga.gov/iiif/50755f47-e0c6-434f-95e4-9e6a69a89d38/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/50755f47-e0c6-434f-95e4-9e6a69a89d38,The Favorite of the Emir,Jean Joseph Benjamin Constant,"Constant, Jean Joseph Benjamin",c. 1879,1879.0,1879.0,1876 to 1900,oil on canvas,Painting,,painting,2010.95.1,25038,15849,,"Constant, Jean Joseph Benjamin",French,French,1845.0,1902.0,,genre,/kaggle/working/nga_images/75181.jpg
86204,79c594fc-f6f8-4ecd-ba93-18820036cadb,"https://api.nga.gov/iiif/79c594fc-f6f8-4ecd-ba93-18820036cadb/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/79c594fc-f6f8-4ecd-ba93-18820036cadb,Youth Making a Face,Adriaen Brouwer,"Brouwer, Adriaen",c. 1632/1635,1632.0,1635.0,1601 to 1650,oil on panel,Painting,,painting,1994.46.1,4186,5461,,"Brouwer, Adriaen",Flemish,Flemish,1605.0,1638.0,Baroque,genre,/kaggle/working/nga_images/86204.jpg
89604,52861079-890d-4496-8f50-a36c7304174f,"https://api.nga.gov/iiif/52861079-890d-4496-8f50-a36c7304174f/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/52861079-890d-4496-8f50-a36c7304174f,Misse and Luttine,Jean-Baptiste Oudry,"Oudry, Jean-Baptiste",1729,1729.0,1729.0,1726 to 1750,oil on canvas,Painting,,painting,1994.53.1,17968,13345,,"Oudry, Jean-Baptiste",French,French,1686.0,1755.0,Rococo,animal,/kaggle/working/nga_images/89604.jpg
92988,5af60021-4d26-4879-9017-6fd88e043469,"https://api.nga.gov/iiif/5af60021-4d26-4879-9017-6fd88e043469/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/5af60021-4d26-4879-9017-6fd88e043469,Nude,William Merritt Chase,"Chase, William Merritt",c. 1901,1901.0,1901.0,1901 to 1925,oil on canvas,Painting,,painting,1995.47.1,5299,6712,,"Chase, William Merritt",American,American,1849.0,1916.0,Impressionist,figure,/kaggle/working/nga_images/92988.jpg
93322,c6847a6c-8a40-41e3-b639-3df1ce6b222b,"https://api.nga.gov/iiif/c6847a6c-8a40-41e3-b639-3df1ce6b222b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/c6847a6c-8a40-41e3-b639-3df1ce6b222b,Head of a Young Boy,Attributed to Jan de Bray,"Bray, Jan de, Attributed to",c. 1650,1650.0,1650.0,1601 to 1650,oil on copper,Painting,,painting,1995.74.1,3350,4226,,"Bray, Jan de",Dutch,Dutch,1627.0,1688.0,Baroque,portrait,/kaggle/working/nga_images/93322.jpg
106946,0290c78e-7432-48f6-889a-378e9862fe15,"https://api.nga.gov/iiif/0290c78e-7432-48f6-889a-378e9862fe15/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/0290c78e-7432-48f6-889a-378e9862fe15,Bust of a Bearded Man,Gerrit Dou,"Dou, Gerrit",c. 1642/1645,1642.0,1645.0,1601 to 1650,oil on panel,Painting,,painting,2014.136.32,4463,5534,,"Dou, Gerrit",Dutch,Dutch,1613.0,1675.0,Baroque,figure,/kaggle/working/nga_images/106946.jpg
108382,3c84677d-13b9-4a27-a3ca-2e6705bdd4f0,"https://api.nga.gov/iiif/3c84677d-13b9-4a27-a3ca-2e6705bdd4f0/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/3c84677d-13b9-4a27-a3ca-2e6705bdd4f0,Study of Lilia,Carolus-Duran,Carolus-Duran,1887,1887.0,1887.0,1876 to 1900,oil on canvas,Painting,,painting,1999.45.1,12167,14682,,Carolus-Duran,French,French,1837.0,1917.0,,portrait,/kaggle/working/nga_images/108382.jpg
121097,26af0947-66b6-4a70-bd05-823551f47bce,"https://api.nga.gov/iiif/26af0947-66b6-4a70-bd05-823551f47bce/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/26af0947-66b6-4a70-bd05-823551f47bce,Bathers,Otto Mueller,"Mueller, Otto",1916/1917,1916.0,1917.0,1901 to 1925,distemper on burlap,Painting,,painting,2020.112.3,22494,28645,,"Mueller, Otto",German,German,1874.0,1930.0,German Expressionist,figure,/kaggle/working/nga_images/121097.jpg
121344,72f706d6-0de4-418d-87fa-95dd1c13578c,"https://api.nga.gov/iiif/72f706d6-0de4-418d-87fa-95dd1c13578c/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/72f706d6-0de4-418d-87fa-95dd1c13578c,People by the Blue Lake,August Macke,"Macke, August",1913,1913.0,1913.0,1901 to 1925,oil on canvas,Painting,,painting,2020.112.10,19069,23564,,"Macke, August",German,German,1887.0,1914.0,German Expressionist,figure,/kaggle/working/nga_images/121344.jpg
126127,6985c8d3-954e-44ea-9821-a4809182ae80,"https://api.nga.gov/iiif/6985c8d3-954e-44ea-9821-a4809182ae80/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/6985c8d3-954e-44ea-9821-a4809182ae80,Mississippi Boatman,George Caleb Bingham,"Bingham, George Caleb",1850,1850.0,1850.0,1826 to 1850,oil on canvas,Painting,,painting,2004.66.1,4853,6729,,"Bingham, George Caleb",American,American,1811.0,1879.0,Realist,figure,/kaggle/working/nga_images/126127.jpg
127695,4f95c866-94c7-4b84-b29f-6873321ef55f,"https://api.nga.gov/iiif/4f95c866-94c7-4b84-b29f-6873321ef55f/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4f95c866-94c7-4b84-b29f-6873321ef55f,George Washington,Gilbert Stuart,"Stuart, Gilbert",c. 1803,1803.0,1803.0,1801 to 1825,oil on canvas,Painting,,painting,2014.136.4,15775,19120,,"Stuart, Gilbert",American,American,1755.0,1828.0,Realist,portrait,/kaggle/working/nga_images/127695.jpg
131993,4829a4e8-22ad-4afc-8980-87cc82cb6cb9,"https://api.nga.gov/iiif/4829a4e8-22ad-4afc-8980-87cc82cb6cb9/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/4829a4e8-22ad-4afc-8980-87cc82cb6cb9,Bearded Man with a Beret,Jan Lievens,"Lievens, Jan",c. 1630,1630.0,1630.0,1601 to 1650,oil on panel,Painting,,painting,2006.172.1,3650,4260,,"Lievens, Jan",Dutch,Dutch,1607.0,1674.0,Baroque,portrait,/kaggle/working/nga_images/131993.jpg
133023,c5ad51e9-e75b-4c88-905d-66917ad1498e,"https://api.nga.gov/iiif/c5ad51e9-e75b-4c88-905d-66917ad1498e/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/c5ad51e9-e75b-4c88-905d-66917ad1498e,Head of an Old Man,Abraham Bloemaert,"Bloemaert, Abraham",,1564.0,1651.0,1551 to 1600,oil on panel,Painting,,painting,2010.93.41,3473,4674,,"Bloemaert, Abraham",Dutch,Dutch,1566.0,1651.0,Baroque,genre,/kaggle/working/nga_images/133023.jpg
136015,e0e0d0b5-e8e4-4b11-93eb-1fa6d3b2ea6c,"https://api.nga.gov/iiif/e0e0d0b5-e8e4-4b11-93eb-1fa6d3b2ea6c/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/e0e0d0b5-e8e4-4b11-93eb-1fa6d3b2ea6c,Two Studies of a Standing Indian from Calcutta,Eugène Delacroix,"Delacroix, Eugène",c. 1823/1824,1823.0,1824.0,1801 to 1825,oil on canvas,Painting,,painting,2006.128.18,4452,3590,,"Delacroix, Eugène",French,French,1798.0,1863.0,Romantic,figure,
136016,08bd3d03-0c33-42b7-af66-6b0ff7fdc64b,"https://api.nga.gov/iiif/08bd3d03-0c33-42b7-af66-6b0ff7fdc64b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/08bd3d03-0c33-42b7-af66-6b0ff7fdc64b,"Two Studies of an Indian from Calcutta, Seated and Standing",Eugène Delacroix,"Delacroix, Eugène",c. 1823/1824,1823.0,1824.0,1801 to 1825,oil on canvas,Painting,,painting,2006.128.19,4506,3618,,"Delacroix, Eugène",French,French,1798.0,1863.0,Romantic,figure,
142346,763061b5-6de0-4715-ac31-eb7c996ef173,"https://api.nga.gov/iiif/763061b5-6de0-4715-ac31-eb7c996ef173/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/763061b5-6de0-4715-ac31-eb7c996ef173,Young Boy in Profile,Judith Leyster,"Leyster, Judith",c. 1630,1625.0,1635.0,1601 to 1650,oil on panel,Painting,,painting,2009.113.1,3659,3707,,"Leyster, Judith",Dutch,Dutch,1609.0,1660.0,Baroque,portrait,/kaggle/working/nga_images/142346.jpg
151105,0e95a043-6d84-4cef-adf9-60f4084b2a44,"https://api.nga.gov/iiif/0e95a043-6d84-4cef-adf9-60f4084b2a44/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/0e95a043-6d84-4cef-adf9-60f4084b2a44,A Young Man Holding a Staff,Pieter Claesz Soutman,"Soutman, Pieter Claesz",1640,1640.0,1640.0,1601 to 1650,oil on panel,Painting,,painting,2010.19.1,18459,22806,,"Soutman, Pieter Claesz",Dutch,Dutch,1580.0,1657.0,Baroque,figure,/kaggle/working/nga_images/151105.jpg
157924,2a956a8c-a9a5-4567-ab5f-f60a768ed49a,"https://api.nga.gov/iiif/2a956a8c-a9a5-4567-ab5f-f60a768ed49a/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/2a956a8c-a9a5-4567-ab5f-f60a768ed49a,"Lambs, Nantucket",Eastman Johnson,"Johnson, Eastman",1874,1874.0,1874.0,1851 to 1875,oil on board,Painting,,painting,2012.89.3,4768,5718,,"Johnson, Eastman",American,American,1824.0,1906.0,Realist,figure,/kaggle/working/nga_images/157924.jpg
158097,37137e08-b7f8-4dd4-961a-624495e5254b,"https://api.nga.gov/iiif/37137e08-b7f8-4dd4-961a-624495e5254b/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/37137e08-b7f8-4dd4-961a-624495e5254b,Portrait of a Gentleman Wearing a Fancy Ruff,Thomas de Keyser,"Keyser, Thomas de",1627,1627.0,1627.0,1601 to 1650,oil on copper,Painting,,painting,2012.12.1,5718,7233,,"Keyser, Thomas de",Dutch,Dutch,1596.0,1667.0,Baroque,portrait,/kaggle/working/nga_images/158097.jpg
164958,37a979be-f546-4a46-856c-fe23a2350a84,"https://api.nga.gov/iiif/37a979be-f546-4a46-856c-fe23a2350a84/full/!200,200/0/default.jpg",https://api.nga.gov/iiif/37a979be-f546-4a46-856c-fe23a2350a84,Haymakers at Montfermeil,Georges Seurat,"Seurat, Georges",c. 1882,1882.0,1882.0,1876 to 1900,oil on wood,Painting,,painting,2014.18.48,6554,4106,,"Seurat, Georges",French,French,1859.0,1891.0,Impressionist,figure,/kaggle/working/nga_images/164958.jpg
